0.098849;110
0.083711;130
0.072715;150
0.064374;170
0.057609;190
0.052156;210
0.04756;230
0.043761;250
0.040484;270
0.037708;290
0.035347;310
0.033117;330
0.031221;350
0.029497;370
0.027965;390
0.02656;410
0.025355;430
0.024204;450
0.023168;470
0.022228;490
0.021367;510
0.020589;530
0.019861;550
0.019194;570
0.018571;590
0.01797;610
0.017412;630
0.016885;650
0.016392;670
0.015893;690
0.015449;710
0.015022;730
0.014653;750
0.01425;770
0.013889;790
0.013528;810
0.01321;830
0.012881;850
0.012593;870
0.012328;890
0.012032;910
0.011768;930
0.011539;950
0.011313;970
0.011084;990
0.010862;1010
